,Unnamed: 0,id,last_scraped,source,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
220,220,3381733,2024-12-26,previous scrape,1418201,within an hour,100%,99%,t,40,51,"['email', 'phone']","Athens, Attica, Greece",37.97968,23.72325,Entire rental unit,Entire home/apt,11,,3.0,,"[""Host greets you"", ""Coffee"", ""Wifi \u2013 15 Mbps"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Conditioner"", ""Cleaning products"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Cooking basics"", ""Drying rack for clothing"", ""Private entrance"", ""Clothing storage"", ""Electric stove"", ""Hangers"", ""Freezer"", ""High chair"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Paid parking lot off premises"", ""City skyline view"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""AC - split type ductless system"", ""Outdoor dining area"", ""Shampoo"", ""BBQ grill"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Babysitter recommendations"", ""Dining table"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Central heating"", ""Shared backyard \u2013 Fully fenced"", ""Kitchen"", ""Body soap"", ""Shared patio or balcony"", ""Pack \u2019n play/Travel crib - available upon request"", ""Fire extinguisher"", ""Coffee maker""]",,2,365,2,2,365,365,2.0,365.0,0,0,0,0,18,0,0,4.72,4.53,4.76,4.65,4.78,4.33,4.61,00002962680,39,39,0,0,0.14
223,223,3431705,2024-12-25,city scrape,14538849,within an hour,100%,100%,t,3,6,"['email', 'phone']","Athens, Attica, Greece",37.97813,23.72186,Entire rental unit,Entire home/apt,8,3.0,3.0,4.0,"[""Breakfast"", ""Coffee"", ""Dishes and silverware"", ""Washer"", ""Smoking allowed"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Clothing storage: wardrobe and dresser"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Drying rack for clothing"", ""Pets allowed"", ""Hangers"", ""Patio or balcony"", ""Hot water"", ""Books and reading material"", ""Keypad"", ""Baking sheet"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Free dryer"", ""Shampoo"", ""Coffee maker: drip coffee maker, espresso machine"", ""Bathtub"", ""Smoke alarm"", ""Hot water kettle"", ""First aid kit"", ""Extra pillows and blankets"", ""Kitchen"", ""\u0391\u03c6\u03c1\u03bf\u03bb\u03bf\u03c5\u03c4\u03c1\u03bf  body soap"", ""Fire extinguisher"", ""Wifi""]",95.0,1,30,1,1,1125,1125,1.0,1125.0,13,35,50,258,966,96,4,4.84,4.87,4.83,4.92,4.88,4.86,4.84,00000232111,3,3,0,0,7.58
225,225,5783504,2024-12-25,city scrape,13903793,within an hour,100%,100%,t,1,2,"['email', 'phone']","Athina, Greece",37.969,23.72415,Entire rental unit,Entire home/apt,6,2.0,2.0,6.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Exterior security cameras on property"", ""Cleaning products"", ""Shower gel"", ""Central air conditioning"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""48 inch HDTV with Netflix, standard cable"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Private entrance"", ""Clothing storage"", ""Private backyard \u2013 Fully fenced"", ""Hangers"", ""Freezer"", ""Sound system"", ""High chair"", ""Crib"", ""Hot water"", ""Oven"", ""Stove"", ""Private hot tub"", ""Laundromat nearby"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Paid parking off premises"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Single level home"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Radiant heating"", ""Carbon monoxide alarm"", ""Fast wifi \u2013 94 Mbps"", ""Children\u2019s dinnerware"", ""Fire extinguisher"", ""Coffee maker""]",324.0,2,45,2,2,1125,1125,2.0,1125.0,13,31,54,262,123,39,2,5.0,5.0,5.0,5.0,5.0,5.0,4.99,00000155600,1,1,0,0,1.56
229,229,5879722,2024-12-25,city scrape,748818,within an hour,100%,98%,f,85,615,"['email', 'phone']","Athens, Greece",37.96901,23.7245,Entire rental unit,Entire home/apt,5,2.0,2.0,3.0,"[""Dishes and silverware"", ""Washer"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Pets allowed"", ""Hangers"", ""Patio or balcony"", ""High chair"", ""Crib"", ""Hot water"", ""Oven"", ""Stove"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Shampoo"", ""Dishwasher"", ""Hot water kettle"", ""Kitchen"", ""Body soap"", ""Elevator"", ""Wifi"", ""Coffee maker""]",142.0,1,1125,1,3,30,1125,2.1,911.9,20,34,45,316,42,4,0,4.6,4.76,4.6,4.67,4.88,4.95,4.5,00002975116,64,64,0,0,0.36
230,230,5943899,2024-12-25,city scrape,3593793,a few days or more,0%,0%,f,1,1,"['email', 'phone', 'work_email']","Athens, Greece",37.96929,23.74794,Entire rental unit,Entire home/apt,5,1.5,2.0,2.0,"[""Dishes and silverware"", ""Washer"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Pets allowed"", ""Hangers"", ""Dryer"", ""Indoor fireplace"", ""Hot water"", ""Oven"", ""Stove"", ""Air conditioning"", ""Iron"", ""Shampoo"", ""Dishwasher"", ""Smoke alarm"", ""First aid kit"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Elevator"", ""TV with standard cable"", ""Wifi"", ""Coffee maker""]",144.0,1,1125,1,1,1125,1125,1.0,1125.0,23,53,83,353,89,0,0,4.84,4.85,4.87,4.94,4.88,4.67,4.82,00001238031,1,1,0,0,0.77
235,235,3500141,2024-12-25,city scrape,17625059,within an hour,100%,100%,t,2,6,"['email', 'phone']","Athens, Greece",37.96802,23.72679,Entire rental unit,Entire home/apt,7,1.0,2.0,4.0,"[""Host greets you"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Children\u2019s books and toys"", ""TV"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hangers"", ""High chair"", ""Crib"", ""Hot water"", ""Oven"", ""Stove"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Paid parking off premises"", ""Iron"", ""Room-darkening shades"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Smoke alarm"", ""First aid kit"", ""Free street parking"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",70.0,3,200,3,3,1125,1125,3.0,1125.0,2,2,2,2,320,46,1,4.88,4.89,4.77,4.97,4.99,4.97,4.87,00001100187,1,1,0,0,2.51
236,236,3517805,2024-12-25,city scrape,17712465,within an hour,100%,100%,f,1,2,"['email', 'phone']","Athens, Greece",37.9707,23.71315,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Park view"", ""Cooking basics"", ""Pets allowed"", ""Hangers"", ""Freezer"", ""High chair"", ""Free residential garage on premises \u2013 1 space"", ""Crib"", ""Hot water"", ""Oven"", ""Stove"", ""Microwave"", ""Iron"", ""Clothing storage: wardrobe"", ""Cleaning available during stay"", ""Bed linens"", ""AC - split type ductless system"", ""Outdoor dining area"", ""Shampoo"", ""Bathtub"", ""Coffee maker: pour-over coffee"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Central heating"", ""Free street parking"", ""Kitchen"", ""Fire extinguisher"", ""Elevator"", ""Portable fans"", ""Wifi""]",105.0,3,31,3,3,1125,1125,3.0,1125.0,20,50,80,347,90,21,0,4.77,4.83,4.86,4.8,4.8,4.81,4.75,00001596280,1,1,0,0,0.73
239,239,6008336,2024-12-25,city scrape,14538849,within an hour,100%,100%,t,3,6,"['email', 'phone']","Athina, Greece",38.00961,23.73978,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,"[""Host greets you"", ""Dishes and silverware"", ""Washer"", ""Smoking allowed"", ""Children\u2019s books and toys"", ""TV"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Free dryer \u2013 In unit"", ""Drying rack for clothing"", ""Pets allowed"", ""Crib"", ""Hot water"", ""City skyline view"", ""AC - split type ductless system"", ""Shampoo"", ""First aid kit"", ""Outdoor furniture"", ""Private patio or balcony"", ""Free parking on premises"", ""Free street parking"", ""Kitchen"", ""Elevator"", ""Wifi"", ""Coffee maker""]",49.0,1,1125,1,1,1125,1125,1.0,1125.0,19,49,70,260,251,21,3,4.69,4.73,4.61,4.8,4.79,4.46,4.73,00000232359,3,3,0,0,2.13
246,246,6241150,2024-12-25,city scrape,32371212,within an hour,100%,99%,t,13,14,"['email', 'phone']","Athina, Greece",37.97775,23.72414,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,"[""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Shower gel"", ""Children\u2019s books and toys"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Ethernet connection"", ""Private entrance"", ""Hangers"", ""Freezer"", ""Clothing storage: closet"", ""Booster seat high chair - available upon request"", ""Crib"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Stove"", ""Long term stays allowed"", ""Window AC unit"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Window guards"", ""Sound system with Bluetooth and aux"", ""Shampoo"", ""Mosquito net"", ""Bathtub"", ""Free washer \u2013 In unit"", ""Smoke alarm"", ""Wine glasses"", ""Dining table"", ""First aid kit"", ""Single level home"", ""Coffee maker: drip coffee maker, Nespresso"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Elevator"", ""Portable fans"", ""HDTV"", ""Wifi""]",92.0,1,120,1,1,1125,1125,1.0,1125.0,3,16,43,284,614,81,4,4.82,4.88,4.86,4.96,4.96,4.94,4.82,00001838954,13,13,0,0,5.23
255,255,6163186,2024-12-25,city scrape,11322414,within an hour,100%,91%,f,3,8,"['email', 'phone']","Athina, Greece",37.96653,23.73775,Entire rental unit,Entire home/apt,9,1.5,4.0,6.0,"[""Luggage dropoff allowed"", ""Dishes and silverware"", ""Washer"", ""Smoking allowed"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Hangers"", ""Freezer"", ""Patio or balcony"", ""High chair"", ""Clothing storage: closet"", ""Crib"", ""Hot water"", ""Oven"", ""Stove"", ""Smart lock"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Children's playroom"", ""Outdoor dining area"", ""Shampoo"", ""Bathtub"", ""Dining table"", ""Babysitter recommendations"", ""Extra pillows and blankets"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Children\u2019s dinnerware"", ""Wifi"", ""Coffee maker""]",150.0,3,150,2,3,150,150,2.9,150.0,1,1,9,262,193,31,0,4.7,4.77,4.65,4.79,4.77,4.8,4.76,00000122914,3,3,0,0,1.74
259,259,6238580,2024-12-25,city scrape,26808422,within an hour,100%,98%,t,1,1,"['email', 'phone']","Athens, Koukaki, Greece",37.96387,23.72324,Entire rental unit,Entire home/apt,6,1.0,3.0,4.0,"[""Host greets you"", ""Dishes and silverware"", ""Washer"", ""Smoking allowed"", ""Shower gel"", ""TV"", ""Clothing storage: wardrobe and dresser"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Electric stove"", ""Hangers"", ""Freezer"", ""Crib"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Courtyard view"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Mini fridge"", ""Paid parking garage off premises"", ""Shampoo"", ""Bathtub"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""First aid kit"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",57.0,4,1124,4,4,1124,1124,4.0,1124.0,14,16,43,313,281,22,0,4.85,4.91,4.93,4.96,4.95,4.84,4.86,00000470542,1,1,0,0,2.41
264,264,6466621,2024-12-25,city scrape,33777697,within an hour,100%,100%,f,1,1,"['email', 'phone']",,37.98475,23.72167,Entire rental unit,Entire home/apt,6,1.0,2.0,5.0,"[""Resort view"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Smoking allowed"", ""Cleaning products"", ""Shower gel"", ""Central air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Crib - available upon request"", ""Clothing storage"", ""Electric stove"", ""Pets allowed"", ""Hangers"", ""Folding or convertible high chair - always at the listing"", ""Hot water"", ""Baby bath - available upon request"", ""Oven"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Iron"", ""Bluetooth sound system"", ""Bed linens"", ""Free dryer"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Pack \u2019n play/Travel crib - available upon request"", ""Elevator"", ""TV with standard cable"", ""Wifi"", ""Coffee maker""]",60.0,2,1125,2,2,1125,1125,2.0,1125.0,1,1,1,1,161,24,0,4.53,4.74,4.3,4.96,4.86,3.97,4.67,00000406601,1,1,0,0,1.54
273,273,9209461,2024-12-25,city scrape,47897652,,,100%,f,4,8,"['email', 'phone']","Athens, Greece",37.982,23.75594,Entire rental unit,Entire home/apt,6,1.5,2.0,3.0,"[""Host greets you"", ""Luggage dropoff allowed"", ""Outlet covers"", ""Washer"", ""Dishes and silverware"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Cooking basics"", ""Drying rack for clothing"", ""Portable heater"", ""Trash compactor"", ""Bidet"", ""Hangers"", ""Freezer"", ""High chair"", ""Crib"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Stove"", ""Laundromat nearby"", ""Paid parking on premises"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Paid parking off premises"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Cleaning available during stay"", ""Bed linens"", ""Shampoo"", ""Bathtub"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Single level home"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Fast wifi \u2013 52 Mbps"", ""Carbon monoxide alarm"", ""Children\u2019s dinnerware"", ""Fire extinguisher"", ""Portable fans""]",60.0,30,60,30,30,60,60,30.0,60.0,23,53,83,173,17,0,0,4.88,5.0,5.0,5.0,4.94,4.88,4.82,00000231617,3,3,0,0,0.16
274,274,9212877,2024-12-25,city scrape,8171630,within a few hours,100%,73%,,72,107,"['email', 'phone']","Athina, Greece",37.97784,23.71996,Entire rental unit,Entire home/apt,5,1.0,1.0,1.0,"[""Luggage dropoff allowed"", ""Dishes and silverware"", ""Washer"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Private entrance"", ""Pets allowed"", ""Hangers"", ""Hot water"", ""Oven"", ""Stove"", ""Long term stays allowed"", ""Window AC unit"", ""Iron"", ""Bed linens"", ""Outdoor dining area"", ""Shampoo"", ""Bathtub"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Outdoor furniture"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Elevator"", ""TV with standard cable"", ""Wifi"", ""Coffee maker""]",58.0,1,1125,1,1,1125,1125,1.0,1125.0,29,59,89,269,142,0,0,4.54,4.61,4.58,4.9,4.97,4.65,4.6,00001401685,5,5,0,0,1.29
275,275,6513276,2024-12-25,city scrape,21350402,within an hour,100%,100%,t,3,6,"['email', 'phone', 'work_email']","Athens, Greece",37.97007,23.72586,Entire rental unit,Entire home/apt,6,1.0,1.0,4.0,"[""Coffee"", ""Dishes and silverware"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""Children\u2019s books and toys"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Ceiling fan"", ""Bikes"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Ethernet connection"", ""Pets allowed"", ""Hangers"", ""Freezer"", ""Sound system"", ""Arcade games"", ""High chair"", ""Crib"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Blender"", ""Laundromat nearby"", ""Microwave"", ""Long term stays allowed"", ""Window AC unit"", ""City skyline view"", ""Iron"", ""Clothing storage: closet, wardrobe, and dresser"", ""Room-darkening shades"", ""Bed linens"", ""Window guards"", ""Paid parking garage off premises"", ""Shampoo"", ""Mosquito net"", ""Bathtub"", ""Free washer \u2013 In unit"", ""Exercise equipment"", ""Smoke alarm"", ""Hot water kettle"", ""Babysitter recommendations"", ""First aid kit"", ""Wine glasses"", ""Dining table"", ""Single level home"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Board games"", ""Central heating"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Carbon monoxide alarm"", ""Table corner guards"", ""Fire extinguisher"", ""Elevator"", ""55 inch HDTV with Netflix"", ""Portable fans"", ""Wifi"", ""Coffee maker""]",110.0,1,1125,1,1,1125,1125,1.0,1125.0,8,23,53,287,436,48,4,4.89,4.87,4.94,4.94,4.95,4.99,4.87,00002450724,1,1,0,0,3.75
277,277,6618384,2024-12-25,city scrape,7128352,within an hour,100%,100%,t,2,2,"['email', 'phone']","Athina, Greece",37.96705,23.71338,Entire home,Entire home/apt,7,2.0,2.0,2.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Washer"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Safe"", ""Cooking basics"", ""Drying rack for clothing"", ""Ethernet connection"", ""Private entrance"", ""Hangers"", ""Freezer"", ""Patio or balcony"", ""High chair"", ""Crib"", ""Hot water"", ""Oven"", ""Stove"", ""Baking sheet"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Bed linens"", ""Window guards"", ""Shampoo"", ""Bathtub"", ""Smoke alarm"", ""Wine glasses"", ""First aid kit"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Backyard"", ""Free street parking"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Body soap"", ""Fire extinguisher"", ""Wifi"", ""Coffee maker""]",130.0,3,30,3,3,1125,1125,3.0,1125.0,20,50,80,316,151,15,0,4.96,4.98,4.97,5.0,4.99,4.93,4.95,00000352992,1,1,0,0,1.31
281,281,9447094,2024-12-25,city scrape,25907108,within an hour,100%,98%,t,7,7,"['email', 'phone']","Athina, Greece",37.97639,23.72728,Entire rental unit,Entire home/apt,7,2.0,2.0,4.0,"[""Luggage dropoff allowed"", ""Dishes and silverware"", ""Washer"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Hangers"", ""Patio or balcony"", ""Crib"", ""Hot water"", ""Long term stays allowed"", ""Air conditioning"", ""Paid parking off premises"", ""Iron"", ""Smoke alarm"", ""First aid kit"", ""Free street parking"", ""Kitchen"", ""Fire extinguisher"", ""Wifi"", ""Coffee maker""]",150.0,2,1125,2,2,1125,1125,2.0,1125.0,18,32,59,213,471,67,6,4.94,4.93,4.9,4.97,4.97,4.99,4.89,00000161385,1,1,0,0,4.52
290,290,6830986,2024-12-25,city scrape,35778881,within an hour,100%,100%,t,1,1,"['email', 'phone']","Athina, Greece",37.96346,23.71963,Entire condo,Entire home/apt,6,1.0,2.0,3.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""Clothing storage: wardrobe and dresser"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Ceiling fan"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Crib - available upon request"", ""Pets allowed"", ""Hangers"", ""Freezer"", ""Sound system"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Stove"", ""Blender"", ""Laundromat nearby"", ""Baking sheet"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Mini fridge"", ""Coffee maker: drip coffee maker"", ""Shampoo"", ""Mosquito net"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Body soap"", ""Elevator"", ""Wifi""]",65.0,3,1125,2,3,1125,1125,3.0,1125.0,5,10,18,188,286,37,1,4.91,4.95,4.95,4.91,4.98,4.83,4.93,00000145283,1,1,0,0,2.47
292,292,6850682,2024-12-25,city scrape,34822602,within a day,70%,100%,f,1,2,"['email', 'phone']","Athens, Attica, Greece",37.98454640119587,23.72176142964173,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Washer"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Ceiling fan"", ""Heating"", ""Cooking basics"", ""Hangers"", ""Freezer"", ""Hot water"", ""Blender"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Shampoo"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",56.0,2,1125,2,2,1125,1125,2.0,1125.0,30,60,90,158,67,23,0,4.76,4.81,4.61,4.87,4.79,4.13,4.75,00000451552,1,1,0,0,0.92
296,296,9619045,2024-12-25,city scrape,48654793,within an hour,100%,100%,f,77,115,"['email', 'phone']","Athens, Athens Center, Greece",37.966805,23.730673,Entire rental unit,Entire home/apt,6,2.0,2.0,4.0,"[""Coffee"", ""Dishes and silverware"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Cooking basics"", ""Electric stove"", ""Pets allowed"", ""Hangers"", ""Freezer"", ""High chair"", ""Hot water"", ""Oven"", ""Laundromat nearby"", ""Microwave"", ""Long term stays allowed"", ""Iron"", ""Clothing storage: wardrobe"", ""Bed linens"", ""AC - split type ductless system"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Hot water kettle"", ""Wine glasses"", ""Private patio or balcony"", ""Central heating"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Elevator"", ""Wifi"", ""Coffee maker""]",93.0,2,1125,2,2,1125,1125,2.0,1125.0,19,49,69,329,75,17,0,4.81,4.86,4.92,4.85,4.91,4.81,4.76,00000405131,8,3,0,0,0.68
304,304,6899760,2024-12-25,city scrape,36153148,within an hour,100%,100%,t,6,6,"['email', 'phone']","Athina, Monastiraki, Greece",37.9766,23.72617,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,"[""Heating - split type ductless system"", ""Coffee"", ""Dishes and silverware"", ""43 inch HDTV with Netflix, standard cable"", ""Shower gel"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Free washer \u2013 In building"", ""Essentials"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Portable heater"", ""Crib - available upon request"", ""Clothing storage"", ""Hangers"", ""Freezer"", ""Sound system"", ""Hot water"", ""Laundromat nearby"", ""Microwave"", ""Long term stays allowed"", ""Paid parking lot off premises"", ""Window AC unit"", ""City skyline view"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Outdoor dining area"", ""Shampoo"", ""Exercise equipment"", ""Smoke alarm"", ""Hot water kettle"", ""Babysitter recommendations"", ""First aid kit"", ""Wine glasses"", ""Dining table"", ""Single level home"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Housekeeping available every day - available at extra cost"", ""Free street parking"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Body soap"", ""Carbon monoxide alarm"", ""LG electric stove"", ""Free dryer \u2013 In building"", ""Fire extinguisher"", ""Elevator"", ""Folding or convertible high chair - available upon request"", ""Wifi"", ""Coffee maker""]",180.0,2,1125,1,2,1125,1125,2.0,1125.0,10,33,47,177,567,77,3,4.93,4.93,4.96,4.96,4.98,4.95,4.85,1273294,6,6,0,0,4.91
